Time,CG 1 Volt,CG 2 Volt,CG 3 Volt,CG 4 Volt,CG 5 Volt,CG 6 Volt,CG 7 Volt,CG 8 Volt,CG 9 Volt,CG 10 Volt,CG 11 Volt,CG 12 Volt,CG 13 Volt,CG 14 Volt,CG 15 Volt,CG 16 Volt
4292.4,3.385,3.3763,3.3938,3.3862,3.3963,3.3825,3.3825,3.3775,3.4112,3.385,3.3975,3.4163,3.4075,3.4013,3.415,3.4163
4292.6,3.3862,3.375,3.395,3.3862,3.3963,3.3825,3.3825,3.375,3.4112,3.3862,3.395,3.4163,3.4087,3.4,3.4138,3.4175
4292.8,3.3862,3.3763,3.3938,3.385,3.3975,3.3813,3.3825,3.3763,3.4125,3.385,3.3988,3.4163,3.4062,3.4,3.4163,3.4163
4293,3.385,3.3763,3.3925,3.385,3.3975,3.3813,3.3838,3.3763,3.4112,3.385,3.3963,3.4163,3.4087,3.4013,3.415,3.4163
4293.2,3.3862,3.3775,3.3925,3.385,3.3975,3.3813,3.3838,3.3763,3.41,3.385,3.3963,3.4163,3.4075,3.3988,3.4163,3.4175
4293.4,3.385,3.3763,3.3938,3.3862,3.3975,3.3813,3.3825,3.3775,3.4112,3.385,3.3975,3.4175,3.4087,3.4,3.415,3.4163
4293.6,3.3862,3.375,3.3925,3.385,3.3963,3.3838,3.3838,3.3763,3.4112,3.385,3.3963,3.415,3.41,3.4025,3.4138,3.4175
4293.8,3.3875,3.3763,3.3925,3.3862,3.3975,3.3825,3.3825,3.3763,3.4125,3.385,3.3963,3.415,3.4075,3.4013,3.415,3.415
4294,3.385,3.375,3.3925,3.3862,3.3963,3.3825,3.3825,3.3763,3.4112,3.3838,3.3963,3.4163,3.4075,3.4013,3.415,3.4163
4294.2,3.3862,3.375,3.3925,3.385,3.3988,3.3825,3.3838,3.3763,3.4112,3.385,3.3963,3.415,3.4075,3.4013,3.4138,3.415
4294.4,3.3862,3.3763,3.3925,3.385,3.3975,3.3825,3.3825,3.375,3.41,3.385,3.3963,3.4163,3.4075,3.3988,3.4163,3.4175
4294.6,3.3862,3.3763,3.3925,3.385,3.3975,3.3813,3.3838,3.3763,3.4112,3.385,3.3963,3.415,3.4087,3.3988,3.4125,3.4175
4294.8,3.385,3.3763,3.3938,3.3862,3.3975,3.3825,3.3825,3.3763,3.4112,3.385,3.3963,3.4175,3.4087,3.3988,3.4163,3.4188
4295,3.3862,3.3763,3.3938,3.385,3.3963,3.3825,3.3838,3.3763,3.4125,3.3862,3.3975,3.415,3.4087,3.4,3.4138,3.4163
4295.2,3.385,3.375,3.3938,3.3862,3.3975,3.3813,3.3825,3.3763,3.4112,3.385,3.3963,3.4175,3.4075,3.3988,3.4163,3.4175
4295.4,3.3862,3.3763,3.3938,3.3862,3.3975,3.3838,3.3825,3.3763,3.41,3.3838,3.395,3.4163,3.4075,3.3988,3.4138,3.4188
4295.6,3.385,3.3763,3.3938,3.3862,3.3975,3.3825,3.3825,3.3775,3.4112,3.385,3.3963,3.415,3.41,3.4,3.4138,3.4175
4295.8,3.3862,3.3763,3.3938,3.3862,3.3975,3.3825,3.3825,3.3763,3.41,3.3862,3.3963,3.4175,3.4087,3.3988,3.415,3.4175
4296,3.3862,3.375,3.3938,3.3862,3.3975,3.3825,3.3825,3.3763,3.4112,3.385,3.395,3.4138,3.4087,3.4,3.4125,3.4163
4296.2,3.385,3.3763,3.3938,3.3862,3.3975,3.3813,3.3825,3.3775,3.4112,3.385,3.3963,3.415,3.41,3.4013,3.4138,3.4175
4296.4,3.3862,3.375,3.3925,3.3862,3.3975,3.3825,3.3838,3.3763,3.4125,3.385,3.3975,3.415,3.4087,3.4,3.4125,3.4163
4296.6,3.3862,3.3763,3.3925,3.385,3.3975,3.3838,3.3838,3.3763,3.4112,3.385,3.3963,3.4163,3.41,3.4,3.4138,3.4188
4296.8,3.3862,3.3763,3.3925,3.3838,3.3975,3.3825,3.3838,3.3775,3.4112,3.385,3.395,3.4163,3.41,3.4,3.4138,3.4163
4297,3.385,3.3763,3.3938,3.3862,3.3988,3.3825,3.3838,3.3763,3.4125,3.385,3.3963,3.415,3.4075,3.4,3.4163,3.4175
4297.2,3.385,3.3763,3.3938,3.385,3.3963,3.3813,3.3838,3.3775,3.4112,3.385,3.3975,3.415,3.4062,3.4013,3.4138,3.415
4297.4,3.3862,3.375,3.3925,3.3862,3.3988,3.3838,3.3838,3.3763,3.41,3.3862,3.3963,3.415,3.4075,3.3988,3.4163,3.4163
4297.6,3.3862,3.3775,3.3925,3.385,3.3963,3.3838,3.3813,3.3763,3.41,3.385,3.3963,3.4163,3.4087,3.3988,3.4163,3.4175
4297.8,3.3862,3.3763,3.3925,3.385,3.3975,3.3825,3.3825,3.3763,3.41,3.3862,3.3963,3.4163,3.4075,3.3988,3.415,3.4163
4298,3.3862,3.375,3.3938,3.3862,3.3963,3.3825,3.3813,3.3775,3.4112,3.385,3.3963,3.4175,3.4087,3.3988,3.4138,3.4175
4298.2,3.3862,3.375,3.3938,3.3838,3.3975,3.3813,3.3838,3.3763,3.4112,3.385,3.3963,3.4163,3.4087,3.4,3.4125,3.4188
4298.4,3.3862,3.3763,3.3925,3.385,3.3975,3.3813,3.3825,3.3775,3.4112,3.385,3.3963,3.4163,3.4087,3.4,3.4138,3.4188
4298.6,3.385,3.3763,3.3925,3.3862,3.3988,3.3825,3.3838,3.3763,3.4112,3.385,3.3963,3.415,3.41,3.4,3.4138,3.4163
4298.8,3.3862,3.375,3.3938,3.3862,3.3975,3.3813,3.3825,3.3775,3.4112,3.3862,3.3963,3.415,3.4062,3.4013,3.4138,3.4163
4299,3.385,3.3763,3.3925,3.385,3.3988,3.3813,3.3838,3.3763,3.4112,3.385,3.3963,3.415,3.4087,3.3988,3.4125,3.4188
4299.2,3.385,3.3763,3.3938,3.385,3.3975,3.3813,3.3838,3.3775,3.4125,3.385,3.3963,3.415,3.4087,3.4,3.415,3.4163
4299.4,3.3862,3.3763,3.3925,3.385,3.3988,3.3825,3.3838,3.3763,3.4112,3.385,3.3963,3.415,3.4075,3.4,3.4163,3.4163
4299.6,3.3862,3.3763,3.3938,3.385,3.3963,3.3825,3.3825,3.3763,3.41,3.385,3.3963,3.4163,3.4087,3.3988,3.4163,3.4175
4299.8,3.385,3.3775,3.3938,3.3862,3.3988,3.3813,3.3838,3.3763,3.4112,3.385,3.3963,3.4163,3.4087,3.3988,3.4138,3.4188
4300,3.3862,3.3763,3.3938,3.3862,3.3963,3.3825,3.3825,3.375,3.4112,3.3862,3.3963,3.4163,3.4075,3.3988,3.4138,3.4188
4300.2,3.3862,3.3763,3.3925,3.385,3.3975,3.3825,3.3838,3.3775,3.41,3.385,3.3963,3.415,3.4087,3.4,3.4138,3.4175
4300.4,3.385,3.3763,3.3938,3.3862,3.3988,3.3825,3.3838,3.3775,3.4125,3.3862,3.3963,3.4163,3.4087,3.4,3.4125,3.4163
4300.6,3.3862,3.3775,3.3925,3.3862,3.3975,3.3825,3.3825,3.3763,3.4112,3.385,3.3963,3.415,3.4087,3.4,3.4138,3.4188
4300.8,3.385,3.3763,3.3938,3.385,3.3975,3.3813,3.3838,3.3775,3.4112,3.385,3.3963,3.415,3.4087,3.4,3.4138,3.4175
4301,3.385,3.3775,3.3938,3.385,3.3975,3.3813,3.3838,3.3763,3.41,3.385,3.3975,3.4163,3.4075,3.4013,3.415,3.4163
4301.2,3.3862,3.3763,3.3938,3.3862,3.3975,3.3825,3.3825,3.3763,3.41,3.385,3.3975,3.4175,3.4075,3.3975,3.4163,3.4175
4301.4,3.3862,3.3775,3.3938,3.3862,3.3975,3.3813,3.385,3.3763,3.41,3.385,3.3963,3.4163,3.4075,3.3975,3.415,3.4175
4301.6,3.385,3.375,3.3925,3.3862,3.3988,3.3825,3.3825,3.3763,3.41,3.385,3.3963,3.4163,3.4075,3.3988,3.415,3.4175
4301.8,3.3875,3.3763,3.3938,3.3862,3.3975,3.3813,3.3838,3.375,3.4112,3.385,3.3963,3.4163,3.4075,3.4025,3.4138,3.415
4302,3.3862,3.3763,3.3938,3.385,3.3975,3.3838,3.3825,3.3763,3.4112,3.3862,3.395,3.415,3.41,3.3988,3.4138,3.4188
4302.2,3.3862,3.3763,3.3925,3.385,3.3988,3.3838,3.3838,3.3763,3.4125,3.385,3.3963,3.4163,3.4087,3.4013,3.415,3.4163
4302.4,3.3875,3.3763,3.3938,3.3875,3.3988,3.3825,3.3825,3.3775,3.41,3.385,3.3963,3.4163,3.4112,3.4,3.4138,3.4175
4302.6,3.3862,3.3763,3.3925,3.385,3.3988,3.3825,3.3838,3.3763,3.4112,3.385,3.3975,3.4163,3.4075,3.4025,3.415,3.4163
4302.8,3.385,3.3763,3.3938,3.3838,3.3975,3.3825,3.385,3.3775,3.4125,3.385,3.3963,3.415,3.4087,3.4025,3.4138,3.415
4303,3.385,3.3763,3.3938,3.385,3.3988,3.3825,3.3838,3.3775,3.4112,3.385,3.3963,3.4163,3.4075,3.4013,3.4138,3.415
4303.2,3.3862,3.3763,3.3925,3.385,3.3975,3.3825,3.3838,3.3763,3.4112,3.385,3.3975,3.4163,3.4087,3.4025,3.415,3.4163
4303.4,3.3862,3.375,3.3938,3.3862,3.3975,3.3838,3.3838,3.3763,3.41,3.3862,3.3963,3.4163,3.4087,3.3988,3.415,3.4175
4303.6,3.3862,3.375,3.3925,3.385,3.3988,3.3825,3.3825,3.3763,3.4112,3.3838,3.3963,3.4163,3.4087,3.4,3.4138,3.4188
4303.8,3.3862,3.3775,3.3925,3.385,3.3975,3.3825,3.3838,3.3763,3.4112,3.3875,3.3975,3.4163,3.4075,3.4,3.4163,3.4163
4304,3.385,3.3763,3.395,3.385,3.3975,3.3825,3.3825,3.3775,3.4125,3.385,3.3963,3.4163,3.4075,3.4025,3.415,3.4163
4304.2,3.3875,3.3763,3.3938,3.3862,3.3975,3.3825,3.3838,3.375,3.41,3.3862,3.3963,3.4163,3.4087,3.4,3.415,3.4163
4304.4,3.3875,3.3763,3.3925,3.385,3.3975,3.3838,3.3825,3.3763,3.4112,3.385,3.3963,3.4163,3.4087,3.4,3.4125,3.4188
4304.6,3.3875,3.3763,3.3925,3.3862,3.3975,3.3825,3.3838,3.3763,3.4112,3.385,3.3975,3.4163,3.4075,3.4013,3.415,3.4163
4304.8,3.385,3.3775,3.3938,3.385,3.3975,3.3825,3.3838,3.3775,3.4112,3.385,3.3963,3.4163,3.4087,3.4,3.415,3.4188
4305,3.385,3.3763,3.395,3.3862,3.3975,3.3838,3.3825,3.3775,3.4125,3.385,3.3963,3.415,3.4075,3.4013,3.4138,3.415
4305.2,3.3862,3.3775,3.3938,3.385,3.3975,3.3825,3.385,3.3763,3.4112,3.385,3.3975,3.4163,3.41,3.4,3.4138,3.4188
4305.4,3.3875,3.3763,3.3925,3.3838,3.3988,3.3825,3.3838,3.3775,3.41,3.3862,3.3963,3.4163,3.4075,3.4,3.415,3.4163
4305.6,3.3862,3.3763,3.3938,3.3875,3.3975,3.3825,3.3838,3.3763,3.4112,3.3862,3.3963,3.4163,3.4087,3.4013,3.415,3.415
4305.8,3.385,3.3763,3.395,3.385,3.3975,3.3825,3.3825,3.3775,3.4112,3.385,3.3963,3.415,3.4087,3.4,3.4138,3.4163
4306,3.3862,3.3763,3.3925,3.385,3.3975,3.3825,3.3838,3.3763,3.41,3.3862,3.3963,3.415,3.4075,3.3988,3.4175,3.4175
4306.2,3.3875,3.3763,3.3938,3.385,3.3975,3.3838,3.3825,3.3763,3.4112,3.385,3.395,3.4163,3.4087,3.3988,3.415,3.4188
4306.4,3.385,3.3763,3.3938,3.3862,3.3975,3.3813,3.3838,3.3788,3.4112,3.385,3.3975,3.415,3.4087,3.3988,3.4138,3.4175
4306.6,3.3862,3.3763,3.3938,3.3862,3.3975,3.3825,3.3825,3.3763,3.4112,3.385,3.3963,3.4175,3.4087,3.3988,3.4175,3.4188
4306.8,3.3875,3.3763,3.3925,3.3862,3.3975,3.3825,3.3838,3.3763,3.41,3.385,3.3963,3.4175,3.4087,3.3988,3.4163,3.4175
4307,3.385,3.3775,3.3938,3.3862,3.3975,3.3813,3.3825,3.3763,3.4112,3.385,3.3963,3.415,3.4087,3.4013,3.415,3.4163
4307.2,3.3862,3.3775,3.3925,3.385,3.3988,3.3838,3.385,3.3763,3.4112,3.385,3.395,3.415,3.4087,3.4,3.415,3.4188
4307.4,3.385,3.3775,3.3938,3.385,3.3975,3.3825,3.3838,3.3763,3.4112,3.385,3.3963,3.4163,3.4087,3.3988,3.415,3.4188
4307.6,3.385,3.3763,3.3925,3.3862,3.3988,3.3825,3.3838,3.3763,3.4112,3.385,3.3975,3.4163,3.4075,3.4,3.415,3.415
4307.8,3.3862,3.3763,3.3925,3.3862,3.3975,3.3825,3.3838,3.3763,3.4112,3.3862,3.3963,3.415,3.4075,3.4,3.4175,3.4163
4308,3.3862,3.3763,3.3925,3.385,3.3975,3.3813,3.3825,3.3763,3.4112,3.385,3.3963,3.415,3.4075,3.4013,3.415,3.4163
4308.2,3.3862,3.3775,3.3925,3.385,3.3988,3.3813,3.3838,3.3763,3.4112,3.385,3.3963,3.415,3.41,3.4,3.4138,3.4188
4308.4,3.3862,3.3763,3.3938,3.385,3.3975,3.3813,3.3838,3.3775,3.4125,3.385,3.3975,3.415,3.4075,3.4,3.415,3.4163
4308.6,3.3862,3.3763,3.3925,3.3862,3.3975,3.3813,3.3838,3.3775,3.4112,3.385,3.3975,3.415,3.4087,3.4025,3.415,3.4163
4308.8,3.3862,3.3763,3.3938,3.385,3.3975,3.3813,3.3838,3.3763,3.41,3.385,3.3963,3.4163,3.4087,3.3988,3.4163,3.4175
4309,3.385,3.3763,3.3938,3.3862,3.3975,3.3813,3.3825,3.3763,3.4112,3.3862,3.3963,3.4163,3.41,3.4,3.4138,3.4188
4309.2,3.3862,3.3763,3.3938,3.3862,3.3988,3.3825,3.3838,3.3763,3.4112,3.385,3.3963,3.4163,3.41,3.4,3.4138,3.4175
4309.4,3.3862,3.3763,3.3938,3.3862,3.3988,3.3825,3.3838,3.3763,3.4112,3.385,3.3963,3.415,3.4087,3.4,3.4138,3.4175
4309.6,3.3862,3.3775,3.3938,3.385,3.3975,3.3825,3.3838,3.3763,3.4112,3.3862,3.3963,3.4163,3.4087,3.4013,3.415,3.415
4309.8,3.385,3.3763,3.3938,3.385,3.3988,3.3813,3.3838,3.3763,3.4125,3.3862,3.3975,3.415,3.4087,3.4,3.4138,3.4163
4310,3.3862,3.3763,3.3925,3.3862,3.3975,3.3825,3.3825,3.3763,3.4125,3.385,3.3963,3.4163,3.4087,3.4013,3.415,3.4163
4310.2,3.3862,3.375,3.3938,3.385,3.3975,3.3825,3.3825,3.3763,3.4125,3.3862,3.3963,3.415,3.4087,3.4,3.4138,3.4175
4310.4,3.3875,3.3763,3.3938,3.3875,3.3975,3.3825,3.3838,3.375,3.4112,3.3862,3.3975,3.4163,3.4075,3.4013,3.415,3.4163
4310.6,3.3862,3.3763,3.3925,3.3862,3.3975,3.3825,3.3825,3.3775,3.4112,3.385,3.3963,3.415,3.4087,3.4,3.4138,3.4163
4310.8,3.3862,3.3763,3.395,3.3862,3.3975,3.3825,3.3825,3.3763,3.4112,3.3862,3.3963,3.4163,3.4087,3.3988,3.415,3.4175
4311,3.3862,3.375,3.3925,3.3875,3.3988,3.3838,3.3825,3.3775,3.4112,3.385,3.3963,3.4175,3.4087,3.4,3.4163,3.4188
4311.2,3.385,3.375,3.3938,3.3862,3.3988,3.3813,3.3825,3.3763,3.41,3.3862,3.3963,3.4163,3.4087,3.4,3.4175,3.4175
4311.4,3.3862,3.3763,3.3938,3.3862,3.3988,3.3825,3.3825,3.3763,3.4125,3.3862,3.3975,3.4163,3.4087,3.4013,3.415,3.4163
4311.6,3.3862,3.3763,3.3925,3.3862,3.3975,3.3838,3.3838,3.3775,3.4112,3.385,3.3963,3.4163,3.4087,3.4,3.415,3.4188
4311.8,3.385,3.3763,3.395,3.3862,3.3975,3.3825,3.3825,3.3775,3.41,3.3862,3.3963,3.4163,3.4087,3.4,3.4163,3.4175
4312,3.3862,3.3763,3.3938,3.3862,3.3975,3.3838,3.3838,3.3775,3.4125,3.3862,3.3963,3.4163,3.4087,3.4025,3.415,3.4163
4312.2,3.385,3.3763,3.3925,3.3862,3.3988,3.3825,3.3838,3.3763,3.41,3.385,3.3963,3.415,3.4087,3.3988,3.415,3.4188
4312.4,3.3862,3.3763,3.3925,3.3862,3.3975,3.3838,3.3838,3.3763,3.4112,3.385,3.3975,3.4163,3.41,3.4,3.4138,3.4175
4312.6,3.3862,3.375,3.3938,3.3862,3.3975,3.3825,3.3825,3.3763,3.4112,3.385,3.3988,3.4163,3.4087,3.4013,3.415,3.4175
4312.8,3.385,3.375,3.3938,3.3862,3.3975,3.3825,3.3838,3.3763,3.41,3.385,3.3963,3.4163,3.4087,3.4,3.4163,3.4175
4313,3.3862,3.3763,3.3938,3.3862,3.3975,3.3825,3.3825,3.3763,3.4112,3.385,3.3975,3.4163,3.4087,3.4,3.4138,3.4188
4313.2,3.385,3.3775,3.3938,3.385,3.3988,3.3813,3.3838,3.3775,3.41,3.385,3.3963,3.4175,3.4087,3.4,3.415,3.4175
4313.4,3.3862,3.375,3.3938,3.385,3.3975,3.3825,3.3838,3.3775,3.4112,3.3862,3.3963,3.4163,3.41,3.4,3.4138,3.4188
4313.6,3.3862,3.3763,3.3938,3.385,3.3975,3.3825,3.3838,3.3775,3.41,3.385,3.3963,3.4175,3.4087,3.3988,3.415,3.4188
4313.8,3.3862,3.3775,3.3938,3.3862,3.3975,3.3825,3.3838,3.3763,3.41,3.385,3.3975,3.4163,3.4087,3.4,3.415,3.4188
4314,3.385,3.3763,3.3938,3.3862,3.3975,3.3838,3.3838,3.3763,3.4112,3.385,3.3963,3.4163,3.4087,3.4,3.415,3.4188
4314.2,3.385,3.3763,3.3938,3.3862,3.3988,3.3838,3.3838,3.3763,3.4112,3.385,3.3975,3.4163,3.41,3.4,3.4138,3.4188
4314.4,3.3862,3.3763,3.3938,3.3862,3.3988,3.3813,3.3825,3.3763,3.4112,3.385,3.3975,3.415,3.4087,3.4,3.4138,3.4188
4314.6,3.3862,3.3775,3.3938,3.385,3.3975,3.3825,3.3825,3.3763,3.4112,3.385,3.3963,3.4163,3.4075,3.4013,3.4138,3.415
4314.8,3.3862,3.3763,3.3938,3.385,3.3975,3.3838,3.3825,3.3763,3.4112,3.385,3.3975,3.4163,3.41,3.4,3.415,3.4175
4315,3.385,3.3763,3.3938,3.385,3.3988,3.3825,3.3838,3.3775,3.4112,3.385,3.3963,3.415,3.4112,3.4,3.4125,3.4175
4315.2,3.385,3.3763,3.3938,3.3862,3.3975,3.3825,3.3825,3.3775,3.4112,3.3862,3.3963,3.4163,3.4075,3.3988,3.415,3.4188
4315.4,3.3862,3.3763,3.3938,3.385,3.3975,3.3825,3.3838,3.3775,3.4112,3.3838,3.3963,3.4163,3.4087,3.4,3.4138,3.4188
4315.6,3.3862,3.3763,3.3938,3.385,3.3975,3.3825,3.3825,3.375,3.4112,3.385,3.3963,3.4163,3.4087,3.4,3.4138,3.4188
4315.8,3.385,3.3775,3.3938,3.3875,3.3988,3.3813,3.3838,3.3763,3.4112,3.3862,3.3963,3.4163,3.4075,3.4013,3.415,3.4163
4316,3.3862,3.3763,3.3925,3.3862,3.3963,3.3838,3.3838,3.3763,3.41,3.385,3.3963,3.4163,3.4087,3.3988,3.415,3.4188
4316.2,3.3862,3.3763,3.3925,3.3862,3.3988,3.3825,3.385,3.3775,3.4112,3.3875,3.3963,3.415,3.4075,3.4,3.4163,3.4175
4316.4,3.3862,3.3763,3.3925,3.3862,3.3988,3.3813,3.3825,3.3763,3.41,3.3862,3.3963,3.4163,3.4075,3.3988,3.4175,3.4188
4316.6,3.3862,3.3763,3.3938,3.3862,3.3988,3.3825,3.3838,3.3763,3.4112,3.385,3.3963,3.4163,3.41,3.4,3.415,3.4188
4316.8,3.3862,3.3763,3.3938,3.3862,3.3975,3.3825,3.3813,3.3763,3.4125,3.385,3.3963,3.415,3.4087,3.4025,3.415,3.4175
4317,3.3862,3.3775,3.3938,3.3862,3.3988,3.3813,3.3825,3.3763,3.4125,3.385,3.3975,3.4163,3.4087,3.4,3.415,3.4163
4317.2,3.3862,3.3763,3.3938,3.385,3.3975,3.3825,3.3838,3.3775,3.41,3.3862,3.3963,3.4163,3.4087,3.4,3.4163,3.4163
4317.4,3.385,3.3763,3.3938,3.3862,3.3975,3.3813,3.3838,3.3763,3.4112,3.3862,3.3975,3.4163,3.4087,3.4,3.415,3.4163
4317.6,3.3875,3.3763,3.3938,3.3862,3.3975,3.3825,3.3825,3.3763,3.4112,3.385,3.3975,3.4163,3.4087,3.4013,3.415,3.4175
4317.8,3.3862,3.3763,3.3938,3.385,3.3975,3.3838,3.3825,3.3763,3.4112,3.3838,3.3975,3.4163,3.4087,3.4,3.4138,3.4175
4318,3.3862,3.3775,3.3925,3.3862,3.3988,3.3825,3.3838,3.3763,3.4112,3.3875,3.3963,3.4163,3.4087,3.4,3.4163,3.4175
4318.2,3.3862,3.3775,3.395,3.3862,3.3988,3.3813,3.3838,3.3775,3.4112,3.385,3.3963,3.415,3.4087,3.4013,3.415,3.4175
4318.4,3.3862,3.375,3.3938,3.3862,3.3975,3.3825,3.3825,3.3775,3.4125,3.3862,3.3975,3.415,3.4087,3.4013,3.4138,3.4163
4318.6,3.385,3.3763,3.3938,3.3862,3.3988,3.3825,3.3838,3.3775,3.4125,3.3862,3.3963,3.4163,3.4075,3.4013,3.415,3.415
4318.8,3.385,3.3763,3.3938,3.3862,3.4,3.3813,3.3825,3.3775,3.41,3.3862,3.3963,3.4163,3.4087,3.4013,3.4163,3.4175
4319,3.385,3.3763,3.3938,3.3862,3.4,3.3813,3.3825,3.3763,3.4112,3.3862,3.3975,3.4163,3.4075,3.4013,3.415,3.4163
4319.2,3.3875,3.3763,3.3938,3.3862,3.3975,3.3825,3.3838,3.3763,3.4125,3.3862,3.3975,3.4163,3.4087,3.4013,3.4138,3.4175
4319.4,3.385,3.3763,3.3938,3.3862,3.3988,3.3825,3.3838,3.3763,3.4125,3.3862,3.3975,3.4163,3.4087,3.4,3.4138,3.4163
4319.6,3.3862,3.3763,3.3938,3.3862,3.3975,3.3838,3.3813,3.3763,3.4125,3.3862,3.3963,3.415,3.4075,3.4013,3.415,3.4163
4319.8,3.3875,3.3763,3.3938,3.3862,3.3988,3.3838,3.3838,3.3775,3.41,3.385,3.3963,3.4163,3.4087,3.4,3.415,3.4188
4320,3.385,3.3763,3.3938,3.3862,3.3988,3.3813,3.3838,3.3775,3.4125,3.3862,3.3963,3.4163,3.4087,3.4013,3.415,3.4163
4320.2,3.3862,3.3775,3.395,3.3862,3.3975,3.3813,3.3825,3.3763,3.4125,3.385,3.3963,3.415,3.4075,3.4013,3.415,3.4163
4320.4,3.3862,3.3763,3.395,3.3862,3.3975,3.3813,3.3838,3.3775,3.4112,3.385,3.3963,3.415,3.4087,3.3988,3.415,3.4175
4320.6,3.3862,3.3763,3.3938,3.3862,3.3963,3.3838,3.3825,3.3763,3.4112,3.3862,3.3975,3.4163,3.4087,3.3988,3.415,3.4175
4320.8,3.3875,3.3775,3.3925,3.3862,3.3975,3.3813,3.3825,3.3775,3.4112,3.3862,3.3963,3.4163,3.4087,3.4,3.4163,3.4175
4321,3.3862,3.3763,3.3938,3.385,3.3988,3.3825,3.3825,3.3763,3.4112,3.385,3.3963,3.415,3.41,3.4,3.4138,3.4175
4321.2,3.3875,3.3763,3.3938,3.3862,3.3988,3.3838,3.3838,3.3775,3.4112,3.385,3.3963,3.4163,3.41,3.4,3.4138,3.4188
4321.4,3.3875,3.375,3.3925,3.3862,3.3975,3.3825,3.3825,3.3763,3.4112,3.385,3.3975,3.4163,3.4087,3.4,3.4138,3.4188
4321.6,3.3862,3.3775,3.3938,3.3862,3.3975,3.3825,3.385,3.3775,3.41,3.3862,3.3963,3.4163,3.4087,3.4,3.4163,3.4175
4321.8,3.3875,3.3775,3.3938,3.3862,3.3988,3.3825,3.3838,3.3763,3.4112,3.3875,3.3963,3.4163,3.4075,3.4013,3.4163,3.4163
4322,3.385,3.3763,3.3938,3.3862,3.4,3.3813,3.3838,3.3775,3.4125,3.3862,3.3975,3.4175,3.4087,3.4025,3.415,3.4163
4322.2,3.3875,3.3775,3.395,3.385,3.3988,3.3813,3.3838,3.3775,3.4112,3.385,3.3963,3.4163,3.4087,3.4013,3.415,3.4163
4322.4,3.3875,3.3763,3.395,3.3862,3.3975,3.3838,3.3825,3.3763,3.41,3.3862,3.3975,3.4163,3.4087,3.4013,3.415,3.415
4322.6,3.3875,3.3763,3.3938,3.385,3.3975,3.3838,3.3838,3.3775,3.4125,3.3875,3.3975,3.4163,3.4075,3.4,3.415,3.4163
4322.8,3.3862,3.3763,3.3938,3.3862,3.3975,3.3825,3.3838,3.3775,3.4125,3.3862,3.3975,3.4163,3.4087,3.4,3.4138,3.4163
4323,3.3862,3.3775,3.3938,3.385,3.3988,3.3825,3.3838,3.3763,3.4125,3.385,3.3963,3.415,3.4087,3.4013,3.415,3.4175
4323.2,3.3862,3.3763,3.3938,3.3862,3.3975,3.3813,3.3825,3.3763,3.4125,3.3862,3.3975,3.415,3.41,3.4,3.4138,3.4175
4323.4,3.3862,3.3763,3.3938,3.3862,3.3975,3.3825,3.385,3.3775,3.4112,3.3862,3.3975,3.4163,3.4087,3.4,3.415,3.4188
4323.6,3.3862,3.3775,3.3938,3.3862,3.3975,3.3825,3.3838,3.3775,3.4125,3.385,3.3975,3.4163,3.4087,3.4,3.4138,3.4163
4323.8,3.3875,3.3775,3.3938,3.385,3.3963,3.3825,3.3838,3.3763,3.4125,3.385,3.3963,3.4163,3.4087,3.4013,3.415,3.4163
4324,3.3862,3.3763,3.3938,3.3862,3.3975,3.3838,3.3825,3.3763,3.4112,3.385,3.3975,3.4175,3.4087,3.4,3.4163,3.4188
4324.2,3.3862,3.3775,3.3925,3.385,3.3975,3.3825,3.3838,3.3775,3.41,3.3862,3.3963,3.4163,3.4087,3.4,3.415,3.4163
4324.4,3.3875,3.3763,3.3938,3.3862,3.3975,3.3838,3.3825,3.3763,3.41,3.3875,3.3963,3.4163,3.4087,3.4,3.4163,3.4175
4324.6,3.3862,3.375,3.3938,3.385,3.3975,3.3825,3.3838,3.3788,3.4125,3.3862,3.3963,3.415,3.4087,3.4013,3.415,3.4163
4324.8,3.3875,3.3763,3.3925,3.3862,3.3988,3.385,3.3838,3.3763,3.4112,3.385,3.3963,3.4163,3.4087,3.4,3.415,3.4188
4325,3.3862,3.3763,3.3938,3.3862,3.3975,3.3825,3.3825,3.3775,3.4112,3.3875,3.3963,3.4163,3.4075,3.4,3.4163,3.4175
4325.2,3.3875,3.3763,3.3938,3.385,3.3975,3.3825,3.3838,3.3775,3.4112,3.3862,3.3975,3.4175,3.4087,3.4,3.415,3.4175
4325.4,3.3862,3.3775,3.3938,3.3862,3.3975,3.3813,3.3838,3.3775,3.4125,3.3862,3.3975,3.4163,3.4087,3.4013,3.415,3.4163
4325.6,3.3862,3.3763,3.3925,3.3862,3.3988,3.3825,3.3838,3.3775,3.4112,3.3862,3.3975,3.4163,3.4075,3.4013,3.415,3.4163
4325.8,3.3862,3.3763,3.3938,3.3875,3.3988,3.3825,3.3838,3.3763,3.4112,3.3838,3.3975,3.4163,3.41,3.4,3.4138,3.4188
4326,3.3875,3.3775,3.3938,3.385,3.3988,3.3838,3.385,3.3775,3.4125,3.385,3.3975,3.4163,3.4087,3.4,3.4138,3.4163
4326.2,3.3862,3.3763,3.3925,3.385,3.3988,3.3825,3.3838,3.3775,3.4112,3.385,3.3963,3.4163,3.41,3.4013,3.4138,3.4188
